timestamp,lat,lon,x,y,z,depth,salinity,temperature
1622117057.0,63.44757875579942,10.418726934828229,-38.83195,452.44275,7.2158,6.2462,30.889000000000003,7.785
1622117058.0,63.44757603210634,10.41872420394794,-39.135149999999996,452.30690000000004,6.953399999999999,5.9836,30.631,8.0505
1622117059.0,63.44757343956735,10.41872114655296,-39.42375,452.15479999999997,6.694599999999999,5.7246,30.6475,8.019
1622117060.0,63.44757094045319,10.41871842679767,-39.70195,452.0195,6.4592,5.489199999999999,30.181,8.380500000000001
1622117061.0,63.44756840630472,10.418716831391842,-39.98405,451.94015,6.1912,5.2212000000000005,30.741,7.727499999999999
1622117062.0,63.4475658492492,10.418716579383247,-40.2687,451.92764999999997,5.9352,4.9652,30.939500000000002,7.603
1622117063.0,63.44756342469524,10.418717560293937,-40.5386,451.97650000000004,5.6894,4.719399999999999,30.86,7.621499999999999
1622117064.0,63.44756121888114,10.418719518934362,-40.78415,452.07399999999996,5.4616,4.4916,30.7845,7.717499999999999
1622117065.0,63.44755930816373,10.418721396280164,-40.99685,452.16745000000003,5.2206,4.2508,30.717,7.7795000000000005
1622117066.0,63.44755772443323,10.418722676884427,-41.17315,452.2312,4.9988,4.0287999999999995,30.08,8.447
1622117067.0,63.447556380553,10.418724027899962,-41.32275,452.29844999999995,4.7858,3.8158000000000003,30.171,8.364
1622117068.0,63.44755510629224,10.418725948653186,-41.464600000000004,452.39405,4.5794,3.6094,30.406,8.100999999999999
1622117069.0,63.44755376016623,10.418728098475437,-41.61445,452.50105,4.3514,3.3814,30.355,8.104
1622117070.0,63.44755263951745,10.418730224254166,-41.7392,452.60685,4.1378,3.1682,30.2765,8.219999999999999
1622117071.0,63.4475515759117,10.418731874785422,-41.857600000000005,452.689,3.9078000000000004,2.9378,30.2695,8.25
1622117072.0,63.44755041438956,10.418732403940417,-41.986900000000006,452.71535000000006,3.7002,2.7302,29.845,8.601500000000001
1622117073.0,63.44754964632967,10.41873290910545,-42.0724,452.7405,3.4793999999999996,2.5094000000000003,29.7895,8.649000000000001
1622117074.0,63.447548668063924,10.418733172049414,-42.1813,452.7536,3.2641999999999998,2.2942,29.8555,8.585
1622117075.0,63.44754737179443,10.418733188718917,-42.3256,452.75445,3.0576,2.088,29.153,9.254999999999999
1622117076.0,63.447546653591054,10.41873318045238,-42.40555,452.75405,2.8698,1.8998000000000002,29.049500000000002,9.378
1622117077.0,63.447545773241714,10.418731327341188,-42.503550000000004,452.6618500000001,2.6420000000000003,1.672,29.478,8.832999999999998
1622117078.0,63.44754510669149,10.418728407211827,-42.57775,452.51655,2.4494,1.4794,29.060000000000002,9.156500000000001
1622117079.0,63.44754516508201,10.41872411175627,-42.57125,452.30280000000005,2.2421999999999995,1.2724,28.6635,9.557500000000001
1622117080.0,63.44754491535026,10.418718235669427,-42.59905,452.0104,2.0347999999999997,1.0648,28.472,9.738
1622117081.0,63.44754550734028,10.41871053012828,-42.53315,451.62695,1.8419999999999999,0.8720000000000001,28.0775,9.749
1622117082.0,63.447546462249825,10.418703044750611,-42.42685,451.25445,1.6271999999999998,0.6574,28.3445,9.687000000000001
1622117083.0,63.447547440066415,10.418694800763738,-42.318,450.8442,1.4347999999999999,0.4648,27.7145,9.7265
1622117084.0,63.44754944061539,10.418686102934817,-42.0953,450.41135,1.2631999999999999,0.2932,26.5515,9.6165
1622117085.0,63.44755194377197,10.418678449239707,-41.816649999999996,450.03045000000003,1.1228000000000002,0.1528,25.9115,9.5475
1622117086.0,63.44755705967964,10.41866815276617,-41.24715,449.51800000000003,1.051,0.081,22.889499999999998,9.430499999999999
1622117087.0,63.447561663996545,10.418660378150236,-40.7346,449.13104999999996,0.9878,0.0178,23.892000000000003,9.379999999999999
1622117088.0,63.4475685172467,10.418651959164883,-39.9717,448.712,0.9576,-0.0124,22.804000000000002,9.256499999999999
1622117089.0,63.44759140318557,10.418609685776739,-37.42405,446.60805,-11.1494,-0.046599999999999996,18.8245,8.58
1622117090.0,63.44761230115188,10.418559570307005,-35.097699999999996,444.1139,-4.6182,-0.039,14.809000000000001,8.2305
1622117091.0,63.44762000870023,10.418566077732207,-34.2397,444.43760000000003,-5.0756,-0.059399999999999994,13.844999999999999,8.021999999999998
1622117092.0,63.44762205236835,10.418565723678137,-34.0122,444.41995,-3.9328000000000003,-0.072,12.233,7.885999999999999
1622117093.0,63.4476278182074,10.41856048247112,-33.37035,444.15905000000004,-2.7328,-0.06920000000000001,12.671,7.9785
1622117094.0,63.44763221995413,10.418566432213849,-32.88035,444.45505,-2.7538,-0.0786,10.8325,7.638999999999999
1622117095.0,63.447640581925434,10.418569291447744,-31.9495,444.5972,-2.6856,-0.07239999999999999,10.212,7.646
1622117096.0,63.44764768086492,10.418573440443092,-31.159249999999997,444.80355,-2.8556,-0.0726,10.536999999999999,7.714
1622117097.0,63.44765732024109,10.418581092943066,-30.0862,445.1842,-2.8861999999999997,-0.0628,10.279499999999999,7.6850000000000005
1622117098.0,63.44766420358482,10.418586711889175,-29.31995,445.46369999999996,-2.6734,-0.0618,9.1955,7.4525
1622117099.0,63.447669032031484,10.41859466131628,-28.78245,445.8592,-2.5088,-0.0744,8.891,7.436
1622117100.0,63.44767740837584,10.418593859097609,-27.85,445.81915,-2.367,-0.0634,8.9695,7.475
1622117101.0,63.44768280276136,10.4186047909357,-27.2495,446.36305000000004,-2.464,-0.07139999999999999,8.068000000000001,7.3235
1622117102.0,63.447690694015265,10.418605185277743,-26.371050000000004,446.38255,-2.1548000000000003,-0.0758,8.369,7.4645
1622117103.0,63.447697577358994,10.418612291332218,-25.6048,446.73605,-2.3844000000000003,-0.076,8.393999999999998,7.4765
1622117104.0,63.4477066251943,10.418616291243403,-24.5976,446.93495,-2.4536000000000002,-0.0712,8.356,7.4475
1622117105.0,63.447714654339656,10.4186188891481,-23.7038,447.06409999999994,-2.562,-0.07880000000000001,7.7265,7.301
1622117106.0,63.447723307814385,10.418624345893454,-22.7405,447.33549999999997,-2.6508,-0.0638,7.477,7.2755
1622117107.0,63.44773090307328,10.418629644556718,-21.895,447.59905,-2.537,-0.0688,7.4335,7.289
1622117108.0,63.44773717960478,10.418631664158907,-21.1963,447.69944999999996,-2.1568,-0.0732,7.041,7.2385
1622117109.0,63.447744119093244,10.418638781301702,-20.4238,448.0535,-2.0458,-0.0586,7.011,7.2364999999999995
1622117110.0,63.44775157601152,10.418644947068502,-19.593700000000002,448.36019999999996,-1.7742,-0.0702,6.619999999999999,7.159000000000001
1622117111.0,63.44775877286742,10.418652962587455,-18.79255,448.75895,-1.8376000000000001,-0.0616,6.7095,7.179
1622117112.0,63.447768730247326,10.418661767746427,-17.6841,449.19695,-2.2657999999999996,-0.0638,6.2025,7.1129999999999995
1622117113.0,63.44777727233092,10.418671008546951,-16.7332,449.65665,-2.408,-0.079,6.1129999999999995,7.1085
1622117114.0,63.44778479078382,10.418680677073407,-15.89625,450.13765,-2.5584,-0.0762,6.074999999999999,7.1235
1622117115.0,63.4477933553253,10.418685777119409,-14.942849999999998,450.39129999999994,-2.4714,-0.07239999999999999,6.4239999999999995,7.135
1622117116.0,63.44780012907452,10.418690796218185,-14.1888,450.64095,-2.565,-0.079,6.3870000000000005,7.1505
1622117117.0,63.447807736460675,10.418698053269367,-13.34195,451.00195,-2.3848,-0.0688,6.473000000000001,7.1615
1622117118.0,63.44781434042824,10.418701604308879,-12.6068,451.17855,-2.4526,-0.0796,6.676,7.194
1622117119.0,63.44782312550622,10.41870768009613,-11.62885,451.48075,-2.0309999999999997,-0.06699999999999999,7.078,7.2095
1622117120.0,63.44783213112069,10.418715981587566,-10.626349999999999,451.89369999999997,-2.197,-0.074,6.9945,7.208
1622117121.0,63.447840094239844,10.41872303177775,-9.7399,452.24440000000004,-2.494,-0.073,7.1345,7.243
1622117122.0,63.447848514152504,10.418730798539299,-8.8026,452.63075,-2.5954,-0.07139999999999999,7.3605,7.268000000000001
1622117123.0,63.4478561040215,10.418738225419036,-7.9577,453.00020000000006,-2.5212,-0.0692,7.339,7.2515
1622117124.0,63.44786422479505,10.418744280919018,-7.053700000000001,453.3014,-2.3853999999999997,-0.0634,7.349,7.256
1622117125.0,63.447872038793804,10.41874979272757,-6.18385,453.57555,-2.3574,-0.07239999999999999,7.2940000000000005,7.259
1622117126.0,63.447879646179956,10.418756944308551,-5.337,453.9313,-2.5433999999999997,-0.0834,7.2295,7.247
1622117127.0,63.44788873354115,10.418761804413416,-4.3254,454.17299999999994,-2.3256,-0.072,7.051500000000001,7.2325
1622117128.0,63.447896657134415,10.418769219360653,-3.44335,454.54184999999995,-2.5366,-0.078,6.9045000000000005,7.204000000000001
1622117129.0,63.44790562681626,10.418774962655622,-2.4448499999999997,454.8275,-2.3853999999999997,-0.0502,6.954000000000001,7.218
1622117130.0,63.447913895811894,10.418781629143588,-1.5243499999999999,455.1591,-2.5728,-0.072,6.907,7.2095
1622117131.0,63.447923644333414,10.418786543732772,-0.43915,455.4035,-2.5952,-0.0634,6.9945,7.220000000000001
1622117132.0,63.44793029995412,10.418793069039817,0.30175,455.7281,-2.755,-0.0522,7.0515,7.2265
1622117133.0,63.447938752206156,10.418798117864466,1.24265,455.97920000000005,-2.7771999999999997,-0.059199999999999996,7.085,7.226
1622117134.0,63.44794582150123,10.418803647550039,2.0296,456.25424999999996,-3.0528,-0.081,7.167,7.241
1622117135.0,63.44795363864408,10.418808471101045,2.8998,456.49415,-2.993,-0.0744,7.124,7.227
1622117136.0,63.44796209493853,10.418813969082995,3.8411500000000003,456.7676,-2.9348,-0.0756,7.2065,7.2524999999999995
1622117137.0,63.44797003290484,10.418816566032268,4.7248,456.89669999999995,-2.9,-0.0764,7.0695,7.2330000000000005
1622117138.0,63.447979276572966,10.41882444063505,5.7538,457.2884,-2.7552,-0.07339999999999999,7.2170000000000005,7.2425
1622117139.0,63.44798634811383,10.418826140019975,6.5409999999999995,457.37285,-2.8684000000000003,-0.0838,7.3615,7.269
1622117140.0,63.44799535013504,10.418835378073164,7.5431,457.83239999999995,-2.8434,-0.0678,7.5195,7.2965
1622117141.0,63.44800154896224,10.41883621907754,8.23315,457.87415,-2.7102,-0.0786,7.3315,7.2615
1622117142.0,63.448010435999045,10.418843850417671,9.22245,458.25375,-2.7244,-0.0772,7.6114999999999995,7.296
1622117143.0,63.44801798679131,10.41884503550282,10.062999999999999,458.31260000000003,-2.8440000000000003,-0.07680000000000001,7.5885,7.3215
1622117144.0,63.448025677720814,10.41884889442278,10.919149999999998,458.5045,-2.7722,-0.08280000000000001,7.663,7.3065
1622117145.0,63.448034469985316,10.418850571259817,11.8979,458.58779999999996,-2.5428,-0.0626,7.9510000000000005,7.3135
1622117146.0,63.44804219505082,10.418858641339387,12.757850000000001,458.98924999999997,-2.686,-0.0844,8.4565,7.396
1622117147.0,63.448051468812515,10.418862385223596,13.790199999999999,459.17539999999997,-2.4926000000000004,-0.059399999999999994,8.126000000000001,7.358499999999999
1622117148.0,63.44805931649811,10.418869331976127,14.6638,459.52094999999997,-2.7172,-0.0736,8.494,7.406499999999999
1622117149.0,63.44806774853803,10.418870932339829,15.60245,459.60045,-2.5949999999999998,-0.034800000000000005,8.5025,7.3955
1622117150.0,63.44807520186305,10.418877998543477,16.43215,459.95195,-2.0346,-0.0732,8.901499999999999,7.4485
1622117151.0,63.44808396672892,10.418881800552791,17.40785,460.14099999999996,-1.9666000000000001,-0.072,9.057,7.4705
1622117152.0,63.44809022798906,10.418886250861734,18.10485,460.36235,-2.2992,-0.07780000000000001,9.093,7.472
1622117153.0,63.44809846823859,10.41889102234636,19.02215,460.59965,-1.9898,-0.06620000000000001,9.027999999999999,7.459
1622117154.0,63.44810443440204,10.418893728215894,19.6863,460.7342,-2.2558,-0.0828,9.0485,7.462
1622117155.0,63.44811254080253,10.418899998837022,20.5887,461.0461,-2.0746,-0.0664,9.045000000000002,7.4655000000000005
1622117156.0,63.44811978257422,10.418902590574392,21.394849999999998,461.17494999999997,-2.0746,-0.0766,8.8035,7.447
1622117157.0,63.44812847961726,10.418906122281374,22.363,461.35055,-1.6004,-0.0746,8.5825,7.429
1622117158.0,63.448135940577956,10.418908495044155,23.19355,461.46850000000006,-1.638,-0.0666,8.6395,7.4215
1622117159.0,63.44814365935525,10.418911495898119,24.052799999999998,461.61769999999996,-1.5998,-0.0766,8.6995,7.438
1622117160.0,63.44815211699717,10.418916057463981,24.994300000000003,461.84454999999997,-1.5944,-0.0762,8.8385,7.4625
1622117161.0,63.44816047717185,10.418919867402407,25.924950000000003,462.034,-1.5143999999999997,-0.0704,8.735,7.441000000000001
1622117162.0,63.44816886654178,10.418923314615704,26.85885,462.2054,-1.7424,-0.0824,8.8475,7.455500000000001
1622117163.0,63.4481765381575,10.418929713734036,27.712849999999996,462.5237,-1.459,-0.0646,9.029,7.4615
1622117164.0,63.44818332403398,10.418932531419296,28.46825,462.6638,-1.6804,-0.07780000000000001,9.478,7.532
1622117165.0,63.448192742424496,10.418936348744156,29.516699999999997,462.85360000000003,-1.9474,-0.0754,9.241,7.4845
1622117166.0,63.44820023168214,10.418941599311628,30.3504,463.11475,-2.3686,-0.0836,9.237,7.484
1622117167.0,63.448208942649075,10.41894655586912,31.320100000000004,463.36125000000004,-2.3388,-0.0688,9.3585,7.505
1622117168.0,63.44821617498844,10.418949539500924,32.1252,463.50960000000003,-2.7062,-0.0842,9.325,7.508
1622117169.0,63.448224452068914,10.418956034291217,33.0466,463.83265,-2.7348,-0.0728,9.311,7.5024999999999995
1622117170.0,63.44823129813254,10.418957274450083,33.8087,463.89425,-2.8815999999999997,-0.0816,9.7545,7.558
1622117171.0,63.44823956398407,10.41896365469363,34.72885,464.2116,-2.9972000000000003,-0.0762,9.644,7.526
1622117172.0,63.448247271532416,10.41896690074426,35.58685,464.37300000000005,-3.0848,-0.0738,9.76,7.5515
1622117173.0,63.44825470554365,10.418971516269156,36.4144,464.60254999999995,-3.3472,-0.0772,9.8155,7.5625
1622117174.0,63.44826216156361,10.418975489727211,37.2444,464.80015000000003,-3.2456000000000005,-0.0746,9.735499999999998,7.5665
1622117175.0,63.44826966699093,10.418979526506787,38.079899999999995,465.0009,-3.2392000000000003,-0.08420000000000001,9.6935,7.5565
1622117176.0,63.44827754746505,10.418986187987633,38.95715,465.33225000000004,-3.2092,-0.0752,9.749,7.5555
1622117177.0,63.448284631582325,10.418986370163353,39.74575,465.3412,-3.0010000000000003,-0.078,9.8965,7.57
1622117178.0,63.44829336994789,10.418992335592815,40.7185,465.6379,-3.0076,-0.077,9.788499999999999,7.5465
1622117179.0,63.448299734963484,10.418994097105477,41.42705,465.72545,-3.0355999999999996,-0.08199999999999999,9.9125,7.574
1622117180.0,63.44830859505082,10.419000727768491,42.41335,466.05525,-3.0271999999999997,-0.07339999999999999,9.969000000000001,7.5715
1622117181.0,63.44831552600528,10.419004919114935,43.1849,466.2637,-3.1193999999999997,-0.0794,9.850999999999999,7.5695
1622117182.0,63.448324159717075,10.419006957698944,44.146,466.36499999999995,-3.0978000000000003,-0.0722,9.8675,7.5735
1622117183.0,63.44833035899343,10.419011863234315,44.8361,466.60900000000004,-3.2734,-0.07339999999999999,9.802,7.5649999999999995
1622117184.0,63.448339022349636,10.419014184184798,45.8005,466.7243500000001,-3.1546,-0.0728,9.913499999999999,7.5765
1622117185.0,63.448345976660306,10.41901880259399,46.574650000000005,466.95405,-3.2534,-0.0786,9.809,7.5655
1622117186.0,63.44835425508825,10.41902422730339,47.4962,467.22385,-3.1995999999999998,-0.075,10.034500000000001,7.5945
1622117187.0,63.44836208211258,10.419026900676306,48.3675,467.35675000000003,-3.1786000000000003,-0.0758,9.9415,7.5785
1622117188.0,63.44836978427103,10.419032371423588,49.224900000000005,467.62884999999994,-3.1596,-0.08020000000000001,10.057500000000001,7.5975
1622117189.0,63.44837711273017,10.419034004649383,50.0407,467.71000000000004,-3.1178,-0.06420000000000001,10.1515,7.6065000000000005
1622117190.0,63.448385459430106,10.419038940044773,50.96985,467.95545000000004,-3.1553999999999998,-0.074,10.355,7.6205
1622117191.0,63.448394302898606,10.419043758042465,51.9543,468.19505,-3.0393999999999997,-0.0728,10.198,7.617
1622117192.0,63.44840221166966,10.41904783618877,52.8347,468.39785,-3.0848,-0.083,10.317499999999999,7.626
1622117193.0,63.44841074027852,10.419052851033108,53.7841,468.64725,-2.7657999999999996,-0.0622,10.32,7.6325
1622117194.0,63.448418013940405,10.419054961537904,54.5938,468.75215,-2.8588,-0.083,10.258,7.6274999999999995
1622117195.0,63.448425730471904,10.419061877239555,55.4528,469.09615,-2.6673999999999998,-0.0706,10.1985,7.6145
1622117196.0,63.44843209458919,10.419062370692195,56.161249999999995,469.1206,-2.7445999999999997,-0.0806,10.2225,7.622
1622117197.0,63.44844046554365,10.419068623433239,57.09310000000001,469.4316,-2.66,-0.0716,10.204,7.614
1622117198.0,63.44844705603647,10.419070928654337,57.826750000000004,469.54619999999994,-2.6972,-0.0794,10.3735,7.63
1622117199.0,63.448454888001535,10.419075097224246,58.6986,469.7535,-2.633,-0.07339999999999999,10.3855,7.6305
1622117200.0,63.44846267639829,10.419083694030252,59.565599999999996,470.18115,-2.5303999999999998,-0.07,10.385000000000002,7.6240000000000006
1622117201.0,63.44846979105831,10.419083873226896,60.357600000000005,470.18994999999995,-2.5974,-0.083,10.472999999999999,7.6515
1622117202.0,63.448477693990306,10.419091454202567,61.237350000000006,470.56705,-2.9298,-0.0748,10.448,7.628500000000001
1622117203.0,63.448484635724554,10.419093085312241,62.0101,470.6481,-2.9994,-0.0792,10.347000000000001,7.6285
1622117204.0,63.448493318394554,10.41909795353133,62.97664999999999,470.8902,-2.7016,-0.0676,10.399000000000001,7.628500000000001
1622117205.0,63.448501230758865,10.419101519248263,63.85744999999999,471.0675,-2.6805999999999996,-0.0826,10.368500000000001,7.648
1622117206.0,63.44850934479505,10.41910686859488,64.7607,471.33355,-2.8270000000000004,-0.07139999999999999,10.4045,7.6345
1622117207.0,63.44851656365968,10.419113158162867,65.5643,471.64639999999997,-2.7608,-0.0786,10.582,7.659
1622117208.0,63.44852438170085,10.419116301829737,66.4346,471.8027,-2.6298,-0.0762,10.515,7.662000000000001
1622117209.0,63.44853095961726,10.41912276402071,67.16685,472.12415,-2.7476,-0.078,10.442499999999999,7.646
1622117210.0,63.44853761972955,10.41912600578069,67.90825,472.28535,-2.67,-0.08,10.5075,7.6495
1622117211.0,63.448544934264795,10.419131199128085,68.7225,472.54364999999996,-2.6884,-0.0722,10.4095,7.6335
1622117212.0,63.4485524590059,10.419133127872723,69.56015,472.63950000000006,-2.652,-0.0858,10.405999999999999,7.641
1622117213.0,63.44856271462662,10.419140408217524,70.7018,473.00159999999994,-2.6628,-0.0578,10.316500000000001,7.641500000000001
1622117214.0,63.44857511901838,10.41914206125438,72.08265,473.08365000000003,-2.5014,-0.0754,10.421,7.659
1622117215.0,63.448591604009025,10.4191471672252,73.91775,473.33745,-2.2332,-0.076,10.193999999999999,7.609
1622117216.0,63.44861049558732,10.419150555748333,76.02074999999999,473.50575,-1.7774,-0.06720000000000001,9.684000000000001,7.566
1622117217.0,63.44862834646692,10.41914412073846,78.00789999999999,473.18525,-1.9704000000000002,-0.0664,10.033,7.6005
1622117218.0,63.44864958175076,10.419139673388896,80.3718,472.96359999999993,-1.9316,-0.0426,10.349,7.6685
1622117219.0,63.4486720791681,10.41913024350547,82.8762,472.49399999999997,-1.952,-0.0009999999999999998,11.337,7.802
1622117220.0,63.44869163505082,10.41911487208062,85.05315,471.7288,-1.7992000000000001,0.0538,12.523,7.8925
1622117221.0,63.44870786671645,10.419094415095705,86.86005,470.7106,-1.6956,0.0606,12.4165,7.845000000000001
1622117222.0,63.4487229871656,10.419069641973815,88.54325,469.47765,-1.72,0.036,11.977,7.823
1622117223.0,63.448738435499976,10.41903872740559,90.26295,467.93909999999994,-1.613,0.0512,12.587499999999999,7.912
